mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
89022	TRIAL_START	n/a	LTP519	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
206756	COUNTDOWN	n/a	LTP519	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
210773	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	0	SCREWDRIVER	230	1	1	0
212373	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	0	n/a	n/a	0	n/a	0
215373	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	1	TONGS	191	1	2	0
216973	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	1	n/a	n/a	0	n/a	0
219856	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	2	STOVE	4	0	1	0
221456	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	2	n/a	n/a	0	n/a	0
224173	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	3	TAPE	228	0	1	0
225773	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	3	n/a	n/a	0	n/a	0
228607	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	4	BLOCKS	244	1	2	0
230206	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	4	n/a	n/a	0	n/a	0
233173	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	5	VIOLET	127	0	2	0
234773	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	5	n/a	n/a	0	n/a	0
237273	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	6	HILLS	199	1	1	0
238873	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	6	n/a	n/a	0	n/a	0
241557	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	7	SPANDEX	103	0	1	0
243173	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	7	n/a	n/a	0	n/a	0
246107	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	1	0	8	CELERY	271	1	1	0
