mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
142017	TRIAL_START	n/a	LTP545	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
150700	COUNTDOWN	n/a	LTP545	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
154700	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	0	PUDDING	80	1	2	0
156300	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	0	n/a	n/a	0	n/a	0
159167	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	1	HEADPHONES	94	0	1	0
160767	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	1	n/a	n/a	0	n/a	0
163400	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	2	BIKE	286	1	2	0
165001	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	2	n/a	n/a	0	n/a	0
167768	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	3	DRESSER	149	1	2	0
169366	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	3	n/a	n/a	0	n/a	0
172267	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	4	STOVE	4	0	1	0
173867	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	4	n/a	n/a	0	n/a	0
176850	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	5	ROBIN	28	1	2	0
178450	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	5	n/a	n/a	0	n/a	0
181067	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	6	WINE	24	0	1	0
182667	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	6	n/a	n/a	0	n/a	0
185200	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	7	SHOES	72	0	2	0
186801	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	7	n/a	n/a	0	n/a	0
189550	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	8	CHICKEN	112	1	2	0
191150	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	8	n/a	n/a	0	n/a	0
193701	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	9	PUDDING	80	1	2	1
195301	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	9	n/a	n/a	0	n/a	0
198051	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	10	FLUTE	174	0	1	0
199650	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	10	n/a	n/a	0	n/a	0
202150	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	11	DRESSER	149	1	2	1
203751	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	11	n/a	n/a	0	n/a	0
206384	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	12	ROBIN	28	1	2	1
207984	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	12	n/a	n/a	0	n/a	0
210500	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	13	BIKE	286	1	2	1
212100	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	13	n/a	n/a	0	n/a	0
214985	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	14	NYLON	101	1	1	0
216584	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	14	n/a	n/a	0	n/a	0
219185	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	15	SHOES	72	0	2	1
220784	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	15	n/a	n/a	0	n/a	0
223685	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	16	CHICKEN	112	1	2	1
225284	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	16	n/a	n/a	0	n/a	0
228101	WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	17	BEETLE	162	1	1	0
229718	WORD_OFF	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	17	n/a	n/a	0	n/a	0
247468	REC_START	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
248869	REC_WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	n/a	BEETLE	162	0	1	1
250047	REC_WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	n/a	BIKE	286	0	2	1
251776	REC_WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	n/a	NYLON	101	0	1	1
253538	REC_WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	n/a	CHICKEN	112	0	2	1
255306	REC_WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	n/a	ROBIN	28	0	2	1
257399	REC_WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	n/a	DRESSER	149	0	2	1
259783	REC_WORD	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	n/a	PUDDING	80	0	2	1
277971	REC_END	n/a	LTP545	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
289485	TRIAL_START	n/a	LTP545	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
298701	COUNTDOWN	n/a	LTP545	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
