mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
247980	TRIAL_START	n/a	LTP537	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
450129	COUNTDOWN	n/a	LTP537	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
454162	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	0	CALF	113	1	2	0
455763	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	0	n/a	n/a	0	n/a	0
458563	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	1	BLENDER	10	0	1	0
460163	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	1	n/a	n/a	0	n/a	0
463147	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	2	PEN	218	0	1	0
464747	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	2	n/a	n/a	0	n/a	0
467313	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	3	CEDAR	262	1	2	0
468913	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	3	n/a	n/a	0	n/a	0
471846	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	4	FOREST	202	1	2	0
473447	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	4	n/a	n/a	0	n/a	0
476429	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	5	PUDDING	80	0	2	0
478029	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	5	n/a	n/a	0	n/a	0
480763	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	6	ELBOW	48	1	2	0
482364	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	6	n/a	n/a	0	n/a	0
484929	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	7	AXE	241	1	2	0
486530	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	7	n/a	n/a	0	n/a	0
489330	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	8	CALF	113	1	2	1
490929	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	8	n/a	n/a	0	n/a	0
493629	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	9	CUCUMBER	272	1	1	0
495230	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	9	n/a	n/a	0	n/a	0
498147	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	10	FOREST	202	1	2	1
499746	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	10	n/a	n/a	0	n/a	0
502297	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	11	CEDAR	262	1	2	1
503896	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	11	n/a	n/a	0	n/a	0
506663	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	12	ELBOW	48	1	2	1
508263	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	12	n/a	n/a	0	n/a	0
510979	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	13	TROMBONE	177	0	1	0
512579	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	13	n/a	n/a	0	n/a	0
515480	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	14	LEMONADE	17	0	1	0
517080	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	14	n/a	n/a	0	n/a	0
519714	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	15	PUDDING	80	0	2	1
521313	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	15	n/a	n/a	0	n/a	0
524213	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	16	GRATER	188	0	1	0
525813	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	16	n/a	n/a	0	n/a	0
528314	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	17	AXE	241	1	2	1
529913	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	17	n/a	n/a	0	n/a	0
547780	REC_START	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
548500	REC_WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	n/a	AXE	241	0	2	1
549581	REC_WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	n/a	CEDAR	262	0	2	1
551122	REC_WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	n/a	ELBOW	48	0	2	1
552784	REC_WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	n/a	FOREST	202	0	2	1
554711	REC_WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	n/a	CALF	113	0	2	1
557935	REC_WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	n/a	CUCUMBER	272	0	1	1
578285	REC_END	n/a	LTP537	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
608180	TRIAL_START	n/a	LTP537	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
617431	COUNTDOWN	n/a	LTP537	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
621514	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	1	0	SKIRT	66	1	1	0
623113	WORD_OFF	n/a	LTP537	ltpDelayRepFRReadOnly	0	1	0	n/a	n/a	0	n/a	0
625863	WORD	n/a	LTP537	ltpDelayRepFRReadOnly	0	1	1	HORSE	116	1	2	0
