mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
24924	TRIAL_START	n/a	LTP520	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
33558	COUNTDOWN	n/a	LTP520	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
37557	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	0	DOLPHIN	207	1	2	0
39158	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	0	n/a	n/a	0	n/a	0
41808	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	1	PINE	254	0	2	0
43424	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	1	n/a	n/a	0	n/a	0
46008	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	2	TOASTER	9	1	2	0
47608	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	2	n/a	n/a	0	n/a	0
50391	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	3	SATIN	102	0	2	0
51991	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	3	n/a	n/a	0	n/a	0
54942	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	4	PLUM	143	1	2	0
56542	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	4	n/a	n/a	0	n/a	0
59308	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	5	VAN	280	1	1	0
60908	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	5	n/a	n/a	0	n/a	0
63741	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	6	DRIZZLE	296	1	1	0
65341	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	6	n/a	n/a	0	n/a	0
68258	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	7	PUDDING	80	1	1	0
69858	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	7	n/a	n/a	0	n/a	0
72725	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	8	HALLWAY	58	1	2	0
74324	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	8	n/a	n/a	0	n/a	0
76874	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	9	FOREST	202	0	1	0
78474	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	9	n/a	n/a	0	n/a	0
81058	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	10	PINE	254	0	2	1
82658	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	10	n/a	n/a	0	n/a	0
85358	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	11	DOLPHIN	207	1	2	1
86974	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	11	n/a	n/a	0	n/a	0
89541	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	1	0	12	TOASTER	9	1	2	1
