mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	n/a	n/a	n/a	0	n/a	0
55052	TRIAL_START	n/a	LTP553	ltpDelayRepFRReadOnly	2	n/a	n/a	n/a	n/a	0	n/a	0
335385	COUNTDOWN	n/a	LTP553	ltpDelayRepFRReadOnly	2	n/a	n/a	n/a	n/a	0	n/a	0
339386	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	0	WOOL	100	1	1	0
341003	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	0	n/a	n/a	0	n/a	0
343836	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	1	CHEETAH	312	1	2	0
345436	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	1	n/a	n/a	0	n/a	0
348002	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	2	GNAT	169	1	1	0
349602	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	2	n/a	n/a	0	n/a	0
352419	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	3	TABLET	91	1	2	0
354019	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	3	n/a	n/a	0	n/a	0
356836	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	4	PASTRY	82	1	2	0
358437	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	4	n/a	n/a	0	n/a	0
360952	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	5	SOFA	150	1	2	0
362553	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	5	n/a	n/a	0	n/a	0
365253	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	6	FINCH	35	1	2	0
366853	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	6	n/a	n/a	0	n/a	0
369787	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	7	BASS	176	0	2	0
371386	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	7	n/a	n/a	0	n/a	0
374270	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	8	TABLET	91	1	2	1
375886	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	8	n/a	n/a	0	n/a	0
378769	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	9	VAN	280	1	1	0
380370	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	9	n/a	n/a	0	n/a	0
383186	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	10	GRATER	188	0	1	0
384785	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	10	n/a	n/a	0	n/a	0
387402	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	11	CHEETAH	312	1	2	1
389002	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	11	n/a	n/a	0	n/a	0
391552	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	12	DRYER	8	0	1	0
393152	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	12	n/a	n/a	0	n/a	0
395786	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	13	PASTRY	82	1	2	1
397386	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	13	n/a	n/a	0	n/a	0
399970	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	14	SOFA	150	1	2	1
401569	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	14	n/a	n/a	0	n/a	0
404452	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	15	FINCH	35	1	2	1
406052	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	15	n/a	n/a	0	n/a	0
408969	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	16	LEMONADE	17	1	1	0
410569	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	16	n/a	n/a	0	n/a	0
413369	WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	17	BASS	176	0	2	1
414986	WORD_OFF	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	17	n/a	n/a	0	n/a	0
432786	REC_START	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	n/a	n/a	n/a	0	n/a	0
433374	REC_WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	n/a	LEMONADE	17	0	1	1
434576	REC_WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	n/a	PASTRY	82	0	2	1
436076	REC_WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	n/a	WOOL	100	0	1	1
437126	REC_WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	n/a	FINCH	35	0	2	1
438399	REC_WORD	n/a	LTP553	ltpDelayRepFRReadOnly	2	0	n/a	CHEETAH	312	0	2	1
