mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	n/a	n/a	n/a	0	n/a	0
26936	TRIAL_START	n/a	LTP511	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
34753	COUNTDOWN	n/a	LTP511	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
38636	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	0	SEAGULL	34	1	1	0
40237	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	0	n/a	n/a	0	n/a	0
42853	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	1	ERASER	222	1	2	0
44470	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	1	n/a	n/a	0	n/a	0
47087	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	2	CLOUD	294	0	2	0
48687	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	2	n/a	n/a	0	n/a	0
51670	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	3	MONKEY	302	1	1	0
53270	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	3	n/a	n/a	0	n/a	0
56220	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	4	GOAT	118	1	2	0
57820	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	4	n/a	n/a	0	n/a	0
60487	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	5	CUPCAKE	77	0	2	0
62087	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	5	n/a	n/a	0	n/a	0
64687	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	6	JACKET	68	0	2	0
66287	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	6	n/a	n/a	0	n/a	0
68954	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	7	FREEZER	6	1	2	0
70554	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	7	n/a	n/a	0	n/a	0
73087	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	8	CLOUD	294	0	2	1
74687	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	8	n/a	n/a	0	n/a	0
77437	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	9	CIDER	23	0	1	0
79037	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	5	0	9	n/a	n/a	0	n/a	0
