onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
39.4091796875	n/a	SESS_START	80710	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
265.46484375	n/a	TRIAL_START	543672	n/a	LTP509	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
398.828125	n/a	COUNTDOWN	816800	n/a	LTP509	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
402.96044921875	n/a	WORD	825263	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	0	PUZZLE	248	0	1	0
404.56103515625	n/a	WORD_OFF	828541	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	0	n/a	n/a	0	n/a	0
407.328125	n/a	WORD	834208	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	1	ORANGUTAN	311	1	2	0
408.92724609375	n/a	WORD_OFF	837483	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	1	n/a	n/a	0	n/a	0
411.6279296875	n/a	WORD	843014	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	2	CAKE	74	1	2	0
413.22802734375	n/a	WORD_OFF	846291	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	2	n/a	n/a	0	n/a	0
416.07763671875	n/a	WORD	852127	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	3	CARROT	267	1	2	0
417.6767578125	n/a	WORD_OFF	855402	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	3	n/a	n/a	0	n/a	0
420.5595703125	n/a	WORD	861306	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	4	APPLE	134	0	2	0
422.15966796875	n/a	WORD_OFF	864583	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	4	n/a	n/a	0	n/a	0
424.75927734375	n/a	WORD	869907	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	5	WATER	16	1	1	0
426.3603515625	n/a	WORD_OFF	873186	n/a	LTP509	ltpDelayRepFRReadOnly	0	0	5	n/a	n/a	0	n/a	0
