mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
92084	TRIAL_START	n/a	LTP508	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
281577	COUNTDOWN	n/a	LTP508	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
285492	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	0	REFRIGERATOR	2	1	2	0
287102	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	0	n/a	n/a	0	n/a	0
289952	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	1	SANDER	238	1	2	0
291552	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	1	n/a	n/a	0	n/a	0
294252	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	2	FLY	159	1	2	0
295852	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	2	n/a	n/a	0	n/a	0
298552	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	3	WHALE	211	0	1	0
300152	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	3	n/a	n/a	0	n/a	0
302802	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	4	CAR	278	1	2	0
304402	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	4	n/a	n/a	0	n/a	0
307102	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	5	RECLINER	154	1	1	0
308701	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	5	n/a	n/a	0	n/a	0
311518	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	6	HEADPHONES	94	1	2	0
313119	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	6	n/a	n/a	0	n/a	0
315685	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	7	MAPLE	256	1	2	0
317285	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	7	n/a	n/a	0	n/a	0
319852	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	8	REFRIGERATOR	2	1	2	1
321452	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	8	n/a	n/a	0	n/a	0
324418	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	9	TULIP	124	0	1	0
326018	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	9	n/a	n/a	0	n/a	0
328768	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	10	HEN	114	1	1	0
330368	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	10	n/a	n/a	0	n/a	0
333052	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	11	COAT	71	1	1	0
334652	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	11	n/a	n/a	0	n/a	0
337618	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	12	SANDER	238	1	2	1
339218	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	12	n/a	n/a	0	n/a	0
342001	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	13	CAR	278	1	2	1
343600	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	13	n/a	n/a	0	n/a	0
346351	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	14	FLY	159	1	2	1
347951	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	1	0	14	n/a	n/a	0	n/a	0
