mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
52939	TRIAL_START	n/a	LTP538	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
143340	COUNTDOWN	n/a	LTP538	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
147373	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	0	ORGAN	181	1	2	0
148973	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	0	n/a	n/a	0	n/a	0
151707	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	1	CHERRY	142	1	2	0
153306	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	1	n/a	n/a	0	n/a	0
156107	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	2	HUMIDITY	292	1	2	0
157707	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	2	n/a	n/a	0	n/a	0
160507	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	3	LEVEL	237	0	1	0
162107	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	3	n/a	n/a	0	n/a	0
164973	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	4	TEA	20	1	2	0
166573	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	4	n/a	n/a	0	n/a	0
169423	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	5	WHISK	186	1	2	0
171023	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	5	n/a	n/a	0	n/a	0
173757	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	6	WALL	53	1	2	0
175357	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	6	n/a	n/a	0	n/a	0
178290	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	7	ORGAN	181	1	2	1
179890	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	7	n/a	n/a	0	n/a	0
182607	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	8	STAPLER	225	1	1	0
184207	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	8	n/a	n/a	0	n/a	0
187024	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	9	GORILLA	309	1	1	0
188623	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	9	n/a	n/a	0	n/a	0
191257	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	10	CHERRY	142	1	2	1
192857	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	10	n/a	n/a	0	n/a	0
195840	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	11	WALNUT	264	1	1	0
197440	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	11	n/a	n/a	0	n/a	0
200240	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	12	LAKE	198	0	1	0
201840	WORD_OFF	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	12	n/a	n/a	0	n/a	0
204342	WORD	n/a	LTP538	ltpDelayRepFRReadOnly	4	0	13	HUMIDITY	292	1	2	1
