mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	n/a	n/a	n/a	0	n/a	0
174334	TRIAL_START	n/a	LTP515	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
182817	COUNTDOWN	n/a	LTP515	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
186933	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	0	GOAT	118	1	2	0
188534	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	0	n/a	n/a	0	n/a	0
191468	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	1	LETTUCE	268	1	2	0
193067	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	1	n/a	n/a	0	n/a	0
196033	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	2	HAWK	37	0	1	0
197634	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	2	n/a	n/a	0	n/a	0
200501	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	3	VIOLIN	173	0	1	0
202100	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	3	n/a	n/a	0	n/a	0
204684	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	4	AXE	241	1	2	0
206284	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	4	n/a	n/a	0	n/a	0
209201	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	5	SNOW	295	1	1	0
210801	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	5	n/a	n/a	0	n/a	0
213551	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	6	OAK	255	0	2	0
215151	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	6	n/a	n/a	0	n/a	0
217868	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	7	GNAT	169	0	1	0
219467	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	7	n/a	n/a	0	n/a	0
222400	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	8	PENCIL	219	1	1	0
224000	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	8	n/a	n/a	0	n/a	0
226983	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	9	SPANDEX	103	1	2	0
228583	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	9	n/a	n/a	0	n/a	0
231317	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	10	CORKSCREW	193	1	2	0
232917	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	10	n/a	n/a	0	n/a	0
235701	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	5	0	11	LETTUCE	268	1	2	1
