mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	n/a	n/a	n/a	0	n/a	0
24297	TRIAL_START	n/a	LTP520	ltpDelayRepFRReadOnly	2	n/a	n/a	n/a	n/a	0	n/a	0
149130	COUNTDOWN	n/a	LTP520	ltpDelayRepFRReadOnly	2	n/a	n/a	n/a	n/a	0	n/a	0
153064	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	0	COBBLER	83	0	1	0
154664	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	0	n/a	n/a	0	n/a	0
157547	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	1	OCEAN	196	0	2	0
159148	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	1	n/a	n/a	0	n/a	0
162114	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	2	STEREO	89	0	2	0
163715	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	2	n/a	n/a	0	n/a	0
166563	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	3	POTATO	275	0	1	0
168180	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	3	n/a	n/a	0	n/a	0
170848	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	4	SEAGULL	34	0	2	0
172447	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	4	n/a	n/a	0	n/a	0
175030	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	5	ELEPHANT	303	0	1	0
176631	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	5	n/a	n/a	0	n/a	0
179614	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	6	DOOR	52	0	2	0
181213	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	6	n/a	n/a	0	n/a	0
183748	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	7	GUITAR	171	0	2	0
185348	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	7	n/a	n/a	0	n/a	0
187964	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	8	BLOCKS	244	0	2	0
189564	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	8	n/a	n/a	0	n/a	0
192498	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	9	WRENCH	232	0	1	0
194097	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	9	n/a	n/a	0	n/a	0
196714	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	10	OCEAN	196	0	2	1
198313	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	10	n/a	n/a	0	n/a	0
201314	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	11	STEREO	89	0	2	1
202915	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	11	n/a	n/a	0	n/a	0
205781	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	12	SEAGULL	34	0	2	1
207398	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	12	n/a	n/a	0	n/a	0
209981	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	13	DOOR	52	0	2	1
211582	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	13	n/a	n/a	0	n/a	0
214248	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	14	RECLINER	154	0	1	0
215848	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	14	n/a	n/a	0	n/a	0
218515	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	15	BLOCKS	244	0	2	1
220115	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	15	n/a	n/a	0	n/a	0
222765	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	16	FINGERS	40	0	1	0
224365	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	16	n/a	n/a	0	n/a	0
227331	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	17	GUITAR	171	0	2	1
228932	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	2	0	17	n/a	n/a	0	n/a	0
