mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
249184	TRIAL_START	n/a	LTP552	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
348518	COUNTDOWN	n/a	LTP552	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
352417	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	0	TOASTER	9	1	2	0
354018	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	0	n/a	n/a	0	n/a	0
356935	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	1	GRATER	188	1	2	0
358535	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	1	n/a	n/a	0	n/a	0
361218	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	2	CHERRY	142	0	2	0
362818	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	2	n/a	n/a	0	n/a	0
365585	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	3	BEER	22	0	1	0
367185	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	3	n/a	n/a	0	n/a	0
370068	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	4	LEATHER	105	1	2	0
371668	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	4	n/a	n/a	0	n/a	0
374251	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	5	CAR	278	1	2	0
375851	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	5	n/a	n/a	0	n/a	0
378568	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	6	PUDDING	80	1	1	0
380168	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	6	n/a	n/a	0	n/a	0
382701	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	7	CHEETAH	312	1	2	0
384300	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	7	n/a	n/a	0	n/a	0
387084	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	0	0	8	BARBIE	245	1	1	0
