mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
94944	TRIAL_START	n/a	LTP522	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
280746	COUNTDOWN	n/a	LTP522	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
284662	WORD	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	0	HAMMER	231	1	2	0
286262	WORD_OFF	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	0	n/a	n/a	0	n/a	0
289213	WORD	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	1	CABINET	157	1	2	0
290813	WORD_OFF	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	1	n/a	n/a	0	n/a	0
293579	WORD	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	2	ONION	276	1	2	0
295179	WORD_OFF	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	2	n/a	n/a	0	n/a	0
297846	WORD	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	3	PIANO	170	1	1	0
299446	WORD_OFF	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	3	n/a	n/a	0	n/a	0
302113	WORD	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	4	COFFEE	18	0	2	0
303713	WORD_OFF	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	4	n/a	n/a	0	n/a	0
306413	WORD	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	5	SHRIMP	208	1	2	0
308013	WORD_OFF	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	5	n/a	n/a	0	n/a	0
310696	WORD	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	6	SPATULA	184	1	1	0
312296	WORD_OFF	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	6	n/a	n/a	0	n/a	0
315029	WORD	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	7	FOREST	202	0	1	0
316629	WORD_OFF	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	7	n/a	n/a	0	n/a	0
319479	WORD	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	8	STEREO	89	0	2	0
321079	WORD_OFF	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	8	n/a	n/a	0	n/a	0
323846	WORD	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	9	HAMMER	231	1	2	1
325446	WORD_OFF	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	9	n/a	n/a	0	n/a	0
328412	WORD	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	10	EVERGREEN	258	1	1	0
330012	WORD_OFF	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	10	n/a	n/a	0	n/a	0
