onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
6.294921875	n/a	SESS_START	12892	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	n/a	n/a	n/a	0	n/a	0
197.923828125	n/a	TRIAL_START	405348	n/a	LTP531	ltpDelayRepFRReadOnly	2	n/a	n/a	n/a	n/a	0	n/a	0
206.54150390625	n/a	COUNTDOWN	422997	n/a	LTP531	ltpDelayRepFRReadOnly	2	n/a	n/a	n/a	n/a	0	n/a	0
210.58935546875	n/a	WORD	431287	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	0	CORKSCREW	193	1	2	0
212.1904296875	n/a	WORD_OFF	434566	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	0	n/a	n/a	0	n/a	0
215.0400390625	n/a	WORD	440402	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	1	FUDGE	81	0	1	0
216.64111328125	n/a	WORD_OFF	443681	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	1	n/a	n/a	0	n/a	0
219.45703125	n/a	WORD	449448	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	2	SHORTS	65	1	2	0
221.05712890625	n/a	WORD_OFF	452725	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	2	n/a	n/a	0	n/a	0
223.65673828125	n/a	WORD	458049	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	3	AXE	241	0	2	0
225.2568359375	n/a	WORD_OFF	461326	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	3	n/a	n/a	0	n/a	0
228.2236328125	n/a	WORD	467402	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	4	LILAC	132	0	1	0
229.82373046875	n/a	WORD_OFF	470679	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	4	n/a	n/a	0	n/a	0
232.439453125	n/a	WORD	476036	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	5	VAN	280	1	2	0
234.03955078125	n/a	WORD_OFF	479313	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	5	n/a	n/a	0	n/a	0
236.7734375	n/a	WORD	484912	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	6	GOAT	118	1	2	0
238.37255859375	n/a	WORD_OFF	488187	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	6	n/a	n/a	0	n/a	0
241.14013671875	n/a	WORD	493855	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	7	THUNDER	299	1	1	0
242.740234375	n/a	WORD_OFF	497132	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	7	n/a	n/a	0	n/a	0
245.30615234375	n/a	WORD	502387	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	8	ISLAND	205	1	2	0
246.90625	n/a	WORD_OFF	505664	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	8	n/a	n/a	0	n/a	0
249.505859375	n/a	WORD	510988	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	9	CORKSCREW	193	1	2	1
251.1220703125	n/a	WORD_OFF	514298	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	9	n/a	n/a	0	n/a	0
254.07275390625	n/a	WORD	520341	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	10	SHORTS	65	1	2	1
255.671875	n/a	WORD_OFF	523616	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	10	n/a	n/a	0	n/a	0
258.58984375	n/a	WORD	529592	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	11	PEN	218	1	1	0
260.1884765625	n/a	WORD_OFF	532866	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	11	n/a	n/a	0	n/a	0
262.8544921875	n/a	WORD	538326	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	12	BLUEBERRY	141	1	1	0
264.45556640625	n/a	WORD_OFF	541605	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	12	n/a	n/a	0	n/a	0
267.03955078125	n/a	WORD	546897	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	13	VAN	280	1	2	1
268.63916015625	n/a	WORD_OFF	550173	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	13	n/a	n/a	0	n/a	0
271.5390625	n/a	WORD	556112	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	14	BEER	22	1	1	0
273.13916015625	n/a	WORD_OFF	559389	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	14	n/a	n/a	0	n/a	0
275.77197265625	n/a	WORD	564781	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	15	AXE	241	0	2	1
277.3720703125	n/a	WORD_OFF	568058	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	15	n/a	n/a	0	n/a	0
280.18896484375	n/a	WORD	573827	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	16	GOAT	118	1	2	1
281.7890625	n/a	WORD_OFF	577104	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	16	n/a	n/a	0	n/a	0
284.638671875	n/a	WORD	582940	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	17	ISLAND	205	1	2	1
286.23779296875	n/a	WORD_OFF	586215	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	17	n/a	n/a	0	n/a	0
304.1220703125	n/a	REC_START	622842	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	n/a	n/a	n/a	0	n/a	0
304.84033203125	n/a	REC_WORD	624313	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	n/a	GOAT	118	0	2	1
305.865234375	n/a	REC_WORD	626412	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	n/a	ISLAND	205	0	2	1
306.748046875	n/a	REC_WORD	628220	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	n/a	THUNDER	299	0	1	1
307.71826171875	n/a	REC_WORD	630207	n/a	LTP531	ltpDelayRepFRReadOnly	2	0	n/a	VAN	280	0	2	1
