onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
325.2568359375	n/a	SESS_START	666126	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
487.9755859375	n/a	TRIAL_START	999374	n/a	LTP513	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
497.275390625	n/a	COUNTDOWN	1018420	n/a	LTP513	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
501.22509765625	n/a	WORD	1026509	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	0	ORCHID	130	1	2	0
502.826171875	n/a	WORD_OFF	1029788	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	0	n/a	n/a	0	n/a	0
505.5419921875	n/a	WORD	1035350	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	1	WALNUT	264	0	2	0
507.14208984375	n/a	WORD_OFF	1038627	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	1	n/a	n/a	0	n/a	0
509.85888671875	n/a	WORD	1044191	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	2	BLUEBERRY	141	1	2	0
511.45751953125	n/a	WORD_OFF	1047465	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	2	n/a	n/a	0	n/a	0
514.10888671875	n/a	WORD	1052895	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	3	VALLEY	200	1	2	0
515.70849609375	n/a	WORD_OFF	1056171	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	3	n/a	n/a	0	n/a	0
518.67529296875	n/a	WORD	1062247	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	4	HORSE	116	0	1	0
520.2744140625	n/a	WORD_OFF	1065522	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	4	n/a	n/a	0	n/a	0
522.95849609375	n/a	WORD	1071019	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	5	DESK	152	1	2	0
524.55810546875	n/a	WORD_OFF	1074295	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	5	n/a	n/a	0	n/a	0
527.4423828125	n/a	WORD	1080202	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	6	ERASER	222	0	1	0
529.041015625	n/a	WORD_OFF	1083476	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	6	n/a	n/a	0	n/a	0
531.84228515625	n/a	WORD	1089213	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	7	LEVEL	237	0	2	0
533.44091796875	n/a	WORD_OFF	1092487	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	7	n/a	n/a	0	n/a	0
536.02392578125	n/a	WORD	1097777	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	8	STEREO	89	0	1	0
537.6240234375	n/a	WORD_OFF	1101054	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	8	n/a	n/a	0	n/a	0
540.24169921875	n/a	WORD	1106415	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	9	ORCHID	130	1	2	1
541.841796875	n/a	WORD_OFF	1109692	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	9	n/a	n/a	0	n/a	0
544.57470703125	n/a	WORD	1115289	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	10	GOOSE	36	1	1	0
546.1748046875	n/a	WORD_OFF	1118566	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	10	n/a	n/a	0	n/a	0
548.78955078125	n/a	WORD	1123921	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	11	ANT	158	1	1	0
550.3896484375	n/a	WORD_OFF	1127198	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	11	n/a	n/a	0	n/a	0
553.19140625	n/a	WORD	1132936	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	12	WALNUT	264	0	2	1
554.78955078125	n/a	WORD_OFF	1136209	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	12	n/a	n/a	0	n/a	0
557.357421875	n/a	WORD	1141468	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	13	BLUEBERRY	141	1	2	1
558.95703125	n/a	WORD_OFF	1144744	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	13	n/a	n/a	0	n/a	0
561.93896484375	n/a	WORD	1150851	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	14	HUMIDITY	292	1	1	0
563.5400390625	n/a	WORD_OFF	1154130	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	14	n/a	n/a	0	n/a	0
566.24072265625	n/a	WORD	1159661	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	15	DESK	152	1	2	1
567.8408203125	n/a	WORD_OFF	1162938	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	15	n/a	n/a	0	n/a	0
570.57275390625	n/a	WORD	1168533	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	16	VALLEY	200	1	2	1
572.173828125	n/a	WORD_OFF	1171812	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	16	n/a	n/a	0	n/a	0
575.0078125	n/a	WORD	1177616	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	17	LEVEL	237	0	2	1
576.6064453125	n/a	WORD_OFF	1180890	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	17	n/a	n/a	0	n/a	0
594.52294921875	n/a	REC_START	1217583	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
596.5927734375	n/a	REC_WORD	1221822	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	n/a	VALLEY	200	0	2	1
598.0908203125	n/a	REC_WORD	1224890	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	n/a	BLUEBERRY	141	0	2	1
599.94482421875	n/a	REC_WORD	1228687	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	n/a	ANT	158	0	1	1
601.57763671875	n/a	REC_WORD	1232031	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	n/a	ORCHID	130	0	2	1
603.84375	n/a	REC_WORD	1236672	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	n/a	DESK	152	0	2	1
605.474609375	n/a	REC_WORD	1240012	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	n/a	HUMIDITY	292	0	1	1
606.474609375	n/a	REC_WORD_VV	1242060	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	n/a	<>	-1	0	n/a	0
607.8955078125	n/a	REC_WORD	1244970	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	n/a	GOOSE	36	0	1	1
625.0419921875	n/a	REC_END	1280086	n/a	LTP513	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
648.77001953125	n/a	TRIAL_START	1328681	n/a	LTP513	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
657.02099609375	n/a	COUNTDOWN	1345579	n/a	LTP513	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
661.0029296875	n/a	WORD	1353734	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	0	SAW	235	0	1	0
662.60400390625	n/a	WORD_OFF	1357013	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	0	n/a	n/a	0	n/a	0
665.1875	n/a	WORD	1362304	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	1	SPANDEX	103	0	2	0
666.78759765625	n/a	WORD_OFF	1365581	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	1	n/a	n/a	0	n/a	0
669.67041015625	n/a	WORD	1371485	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	2	FOLDER	223	0	2	0
671.2705078125	n/a	WORD_OFF	1374762	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	2	n/a	n/a	0	n/a	0
674.00341796875	n/a	WORD	1380359	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	3	SHOES	72	0	1	0
675.6044921875	n/a	WORD_OFF	1383638	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	3	n/a	n/a	0	n/a	0
678.2861328125	n/a	WORD	1389130	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	4	BASEBALL	252	0	2	0
679.88623046875	n/a	WORD_OFF	1392407	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	4	n/a	n/a	0	n/a	0
682.77001953125	n/a	WORD	1398313	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	5	DAISY	122	1	1	0
684.3701171875	n/a	WORD_OFF	1401590	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	5	n/a	n/a	0	n/a	0
686.97021484375	n/a	WORD	1406915	n/a	LTP513	ltpDelayRepFRReadOnly	1	1	6	PIGEON	26	1	1	0
