mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
51389	TRIAL_START	n/a	LTP552	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
136689	COUNTDOWN	n/a	LTP552	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
140656	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	0	MILK	21	1	2	0
142256	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	0	n/a	n/a	0	n/a	0
144856	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	1	DOVE	32	1	2	0
146457	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	1	n/a	n/a	0	n/a	0
149307	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	2	RATCHET	239	1	2	0
150923	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	2	n/a	n/a	0	n/a	0
153489	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	3	JEEP	282	1	1	0
155090	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	3	n/a	n/a	0	n/a	0
158040	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	4	GLUE	229	1	2	0
159640	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	4	n/a	n/a	0	n/a	0
162407	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	5	LEATHER	105	1	2	0
164007	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	5	n/a	n/a	0	n/a	0
166657	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	6	ANT	158	1	2	0
168257	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	6	n/a	n/a	0	n/a	0
171207	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	7	DOVE	32	1	2	1
172807	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	7	n/a	n/a	0	n/a	0
175457	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	8	MILK	21	1	2	1
177057	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	8	n/a	n/a	0	n/a	0
179724	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	9	GLUE	229	1	2	1
181324	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	9	n/a	n/a	0	n/a	0
183990	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	10	FUDGE	81	1	1	0
185590	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	10	n/a	n/a	0	n/a	0
188341	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	11	RATCHET	239	1	2	1
189940	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	11	n/a	n/a	0	n/a	0
192840	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	12	LEATHER	105	1	2	1
194440	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	12	n/a	n/a	0	n/a	0
197124	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	13	CALF	113	1	1	0
198723	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	13	n/a	n/a	0	n/a	0
201657	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	14	ANT	158	1	2	1
203256	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	4	0	14	n/a	n/a	0	n/a	0
