onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
2.416015625	n/a	SESS_START	4948	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
185.19775390625	n/a	TRIAL_START	379285	n/a	LTP504	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
299.11181640625	n/a	COUNTDOWN	612581	n/a	LTP504	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
303.044921875	n/a	WORD	620636	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	0	OCTOPUS	217	1	2	0
304.6435546875	n/a	WORD_OFF	623910	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	0	n/a	n/a	0	n/a	0
307.27734375	n/a	WORD	629304	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	1	PANTS	63	1	1	0
308.87646484375	n/a	WORD_OFF	632579	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	1	n/a	n/a	0	n/a	0
311.37646484375	n/a	WORD	637699	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	2	COLA	14	1	2	0
312.9765625	n/a	WORD_OFF	640976	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	2	n/a	n/a	0	n/a	0
315.810546875	n/a	WORD	646780	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	3	TROMBONE	177	1	2	0
317.41015625	n/a	WORD_OFF	650056	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	3	n/a	n/a	0	n/a	0
320.2763671875	n/a	WORD	655926	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	4	STRAINER	187	1	2	0
321.8759765625	n/a	WORD_OFF	659202	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	4	n/a	n/a	0	n/a	0
324.8603515625	n/a	WORD	665314	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	5	ELBOW	48	0	1	0
326.4599609375	n/a	WORD_OFF	668590	n/a	LTP504	ltpDelayRepFRReadOnly	0	0	5	n/a	n/a	0	n/a	0
