mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
222745	TRIAL_START	n/a	LTP507	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
309329	COUNTDOWN	n/a	LTP507	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
313445	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	0	SHORTS	65	1	2	0
315046	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	0	n/a	n/a	0	n/a	0
317562	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	1	BLENDER	10	1	1	0
319162	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	1	n/a	n/a	0	n/a	0
322012	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	2	PIG	110	1	2	0
323612	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	2	n/a	n/a	0	n/a	0
326212	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	3	BLOCKS	244	1	2	0
327812	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	3	n/a	n/a	0	n/a	0
330396	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	4	CARDINAL	29	1	1	0
331995	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	4	n/a	n/a	0	n/a	0
334846	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	5	HUMIDITY	292	1	2	0
336446	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	5	n/a	n/a	0	n/a	0
338946	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	6	WALL	53	1	2	0
340546	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	6	n/a	n/a	0	n/a	0
343079	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	7	WHALE	211	1	2	0
344679	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	7	n/a	n/a	0	n/a	0
347629	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	8	SHORTS	65	1	2	1
349229	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	8	n/a	n/a	0	n/a	0
352013	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	9	BLOCKS	244	1	2	1
353613	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	9	n/a	n/a	0	n/a	0
356196	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	10	PIG	110	1	2	1
357796	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	10	n/a	n/a	0	n/a	0
360696	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	11	HUMIDITY	292	1	2	1
362296	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	11	n/a	n/a	0	n/a	0
364846	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	12	WALL	53	1	2	1
366446	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	12	n/a	n/a	0	n/a	0
369179	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	13	MOTH	166	1	1	0
370779	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	13	n/a	n/a	0	n/a	0
373379	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	14	SAW	235	0	1	0
374979	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	14	n/a	n/a	0	n/a	0
377795	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	15	WHALE	211	1	2	1
379396	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	15	n/a	n/a	0	n/a	0
382179	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	16	TIGER	306	1	1	0
383779	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	16	n/a	n/a	0	n/a	0
386529	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	17	ELBOW	48	1	1	0
388129	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	17	n/a	n/a	0	n/a	0
405746	REC_START	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
406413	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	TIGER	306	0	1	1
407002	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	MOTH	166	0	1	1
407590	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	BLOCKS	244	0	2	1
408162	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	BLENDER	10	0	1	1
408650	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	SHORTS	65	0	2	1
409470	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	PIG	110	0	2	1
411043	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	WALL	53	0	2	1
411429	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	HUMIDITY	292	0	2	1
412748	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	WHALE	211	0	2	1
413878	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	CARDINAL	29	0	1	1
422228	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	ELBOW	48	0	1	1
429861	REC_WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	BLENDER	10	0	1	1
436250	REC_END	n/a	LTP507	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
451345	TRIAL_START	n/a	LTP507	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
459612	COUNTDOWN	n/a	LTP507	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
463530	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	0	SILK	99	1	1	0
465130	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	0	n/a	n/a	0	n/a	0
467979	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	1	HILLS	199	1	2	0
469579	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	1	n/a	n/a	0	n/a	0
472480	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	2	JUICE	19	1	2	0
474080	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	2	n/a	n/a	0	n/a	0
476746	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	3	PENCIL	219	1	1	0
478346	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	3	n/a	n/a	0	n/a	0
481063	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	4	LIME	145	1	1	0
482663	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	4	n/a	n/a	0	n/a	0
485546	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	5	DRUM	172	1	2	0
487146	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	5	n/a	n/a	0	n/a	0
490063	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	6	ROSE	123	1	2	0
491663	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	6	n/a	n/a	0	n/a	0
494513	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	7	STEREO	89	1	2	0
496113	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	7	n/a	n/a	0	n/a	0
498863	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	8	COOKIE	79	0	1	0
500463	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	8	n/a	n/a	0	n/a	0
503379	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	9	SCOOTER	288	1	2	0
504980	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	9	n/a	n/a	0	n/a	0
507730	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	10	HILLS	199	1	2	1
509330	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	10	n/a	n/a	0	n/a	0
512263	WORD	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	11	DRUM	172	1	2	1
513863	WORD_OFF	n/a	LTP507	ltpDelayRepFRReadOnly	4	1	11	n/a	n/a	0	n/a	0
