onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
-0.00048828125	n/a	SESS_START	-1	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
98.1044921875	n/a	TRIAL_START	200918	n/a	LTP525	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
106.5712890625	n/a	COUNTDOWN	218258	n/a	LTP525	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
110.63818359375	n/a	WORD	226587	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	0	AXE	241	1	1	0
112.23681640625	n/a	WORD_OFF	229861	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	0	n/a	n/a	0	n/a	0
115.10302734375	n/a	WORD	235731	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	1	WIND	291	0	1	0
116.70361328125	n/a	WORD_OFF	239009	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	1	n/a	n/a	0	n/a	0
119.57080078125	n/a	WORD	244881	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	2	MOTH	166	1	2	0
121.1708984375	n/a	WORD_OFF	248158	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	2	n/a	n/a	0	n/a	0
124.0537109375	n/a	WORD	254062	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	3	CHEETAH	312	1	1	0
125.65380859375	n/a	WORD_OFF	257339	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	3	n/a	n/a	0	n/a	0
128.4873046875	n/a	WORD	263142	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	4	HORSE	116	0	2	0
130.08740234375	n/a	WORD_OFF	266419	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	4	n/a	n/a	0	n/a	0
132.78759765625	n/a	WORD	271949	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	5	HAWK	37	1	2	0
134.38720703125	n/a	WORD_OFF	275225	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	5	n/a	n/a	0	n/a	0
137.00341796875	n/a	WORD	280583	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	6	WALL	53	0	1	0
138.60302734375	n/a	WORD_OFF	283859	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	6	n/a	n/a	0	n/a	0
141.236328125	n/a	WORD	289252	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	7	MICROWAVE	97	1	2	0
142.8369140625	n/a	WORD_OFF	292530	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	7	n/a	n/a	0	n/a	0
145.47021484375	n/a	WORD	297923	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	8	STOVE	4	1	2	0
147.06884765625	n/a	WORD_OFF	301197	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	8	n/a	n/a	0	n/a	0
149.81982421875	n/a	WORD	306831	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	9	LOBSTER	209	1	2	0
151.43701171875	n/a	WORD_OFF	310143	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	9	n/a	n/a	0	n/a	0
154.3369140625	n/a	WORD	316082	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	10	CUPCAKE	77	0	1	0
155.9365234375	n/a	WORD_OFF	319358	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	10	n/a	n/a	0	n/a	0
158.56982421875	n/a	WORD	324751	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	11	DRUM	172	0	1	0
160.16943359375	n/a	WORD_OFF	328027	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	11	n/a	n/a	0	n/a	0
163.13671875	n/a	WORD	334104	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	12	MOTH	166	1	2	1
164.736328125	n/a	WORD_OFF	337380	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	12	n/a	n/a	0	n/a	0
167.65234375	n/a	WORD	343352	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	13	HORSE	116	0	2	1
169.25244140625	n/a	WORD_OFF	346629	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	13	n/a	n/a	0	n/a	0
171.7861328125	n/a	WORD	351818	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	14	HAWK	37	1	2	1
173.38623046875	n/a	WORD_OFF	355095	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	14	n/a	n/a	0	n/a	0
175.986328125	n/a	WORD	360420	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	15	STOVE	4	1	2	1
177.5859375	n/a	WORD_OFF	363696	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	15	n/a	n/a	0	n/a	0
180.38623046875	n/a	WORD	369431	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	16	MICROWAVE	97	1	2	1
181.98583984375	n/a	WORD_OFF	372707	n/a	LTP525	ltpDelayRepFRReadOnly	0	0	16	n/a	n/a	0	n/a	0
