mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
453876	TRIAL_START	n/a	LTP502	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
541947	SESS_START	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
597747	TRIAL_START	n/a	LTP502	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
612763	COUNTDOWN	n/a	LTP502	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
616697	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	0	COAT	71	1	2	0
618296	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	0	n/a	n/a	0	n/a	0
620996	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	1	GOAT	118	1	1	0
622596	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	1	n/a	n/a	0	n/a	0
625463	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	2	CHEESECAKE	78	1	1	0
627063	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	2	n/a	n/a	0	n/a	0
629647	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	3	GNAT	169	0	2	0
631247	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	3	n/a	n/a	0	n/a	0
633847	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	4	PHONE	88	1	2	0
635447	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	4	n/a	n/a	0	n/a	0
638047	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	5	FOREST	202	1	1	0
639647	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	5	n/a	n/a	0	n/a	0
642564	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	6	PEAS	270	1	2	0
644164	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	6	n/a	n/a	0	n/a	0
646830	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	7	DOLPHIN	207	1	2	0
648431	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	7	n/a	n/a	0	n/a	0
651397	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	8	HAND	42	0	1	0
652997	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	8	n/a	n/a	0	n/a	0
655630	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	9	ELEPHANT	303	1	2	0
657230	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	9	n/a	n/a	0	n/a	0
660030	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	10	COAT	71	1	2	1
661631	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	10	n/a	n/a	0	n/a	0
664197	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	11	GNAT	169	0	2	1
665797	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	11	n/a	n/a	0	n/a	0
668797	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	12	RUM	25	0	1	0
670397	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	12	n/a	n/a	0	n/a	0
672947	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	13	PEAS	270	1	2	1
674546	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	13	n/a	n/a	0	n/a	0
677364	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	14	PHONE	88	1	2	1
678964	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	14	n/a	n/a	0	n/a	0
681814	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	15	DOLPHIN	207	1	2	1
683414	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	15	n/a	n/a	0	n/a	0
686264	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	16	ELEPHANT	303	1	2	1
687864	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	16	n/a	n/a	0	n/a	0
690714	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	17	PEELER	189	1	1	0
692314	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	17	n/a	n/a	0	n/a	0
710198	REC_START	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
711943	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	COAT	71	0	2	1
713409	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	GOAT	118	0	1	1
714939	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	CHEESECAKE	78	0	1	1
716588	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	PHONE	88	0	2	1
718343	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	DOLPHIN	207	0	2	1
719674	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	FOREST	202	0	1	1
721594	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	ELEPHANT	303	0	2	1
723584	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	NOT	-1	0	n/a	0
726820	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	PEAS	270	0	2	1
728570	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	PEELER	189	0	1	1
739644	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	PHONE	88	0	2	1
740719	REC_END	n/a	LTP502	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
821880	TRIAL_START	n/a	LTP502	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
832230	COUNTDOWN	n/a	LTP502	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
836115	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	0	FISH	206	1	2	0
837714	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	0	n/a	n/a	0	n/a	0
840547	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	1	FINGERS	40	0	2	0
842147	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	1	n/a	n/a	0	n/a	0
844830	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	2	WALNUT	264	0	1	0
846430	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	2	n/a	n/a	0	n/a	0
849297	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	3	PANTS	63	0	1	0
850914	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	3	n/a	n/a	0	n/a	0
853680	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	4	SPOON	182	0	1	0
855280	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	4	n/a	n/a	0	n/a	0
857864	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	5	TAPE	228	1	2	0
859464	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	5	n/a	n/a	0	n/a	0
862431	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	6	ANT	158	1	2	0
864030	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	6	n/a	n/a	0	n/a	0
866564	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	7	BOAT	287	1	2	0
868164	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	7	n/a	n/a	0	n/a	0
871114	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	8	CREEK	203	1	1	0
872715	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	8	n/a	n/a	0	n/a	0
875698	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	9	DUCK	33	0	2	0
877297	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	9	n/a	n/a	0	n/a	0
880030	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	10	FISH	206	1	2	1
881630	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	10	n/a	n/a	0	n/a	0
884314	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	11	TAPE	228	1	2	1
885914	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	11	n/a	n/a	0	n/a	0
888680	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	12	FINGERS	40	0	2	1
890280	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	12	n/a	n/a	0	n/a	0
892980	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	13	ANT	158	1	2	1
894580	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	13	n/a	n/a	0	n/a	0
897547	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	14	COW	111	1	1	0
899147	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	14	n/a	n/a	0	n/a	0
902115	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	15	DENIM	104	1	1	0
903714	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	15	n/a	n/a	0	n/a	0
906664	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	16	BOAT	287	1	2	1
908264	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	16	n/a	n/a	0	n/a	0
910780	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	17	DUCK	33	0	2	1
912380	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	17	n/a	n/a	0	n/a	0
930081	REC_START	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	n/a	n/a	n/a	0	n/a	0
931356	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	n/a	COW	111	0	1	1
932916	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	n/a	DENIM	104	0	1	1
934523	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	n/a	BOAT	287	0	2	1
935929	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	n/a	FISH	206	0	2	1
937688	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	n/a	ANT	158	0	2	1
939372	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	n/a	TAPE	228	0	2	1
941356	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	n/a	CREEK	203	0	1	1
956821	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	n/a	COAT	71	0	2	1
960586	REC_END	n/a	LTP502	ltpDelayRepFRReadOnly	0	1	n/a	n/a	n/a	0	n/a	0
960586	TRIAL_START	n/a	LTP502	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
973597	COUNTDOWN	n/a	LTP502	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
977648	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	0	2	0	CARNATION	126	1	2	0
