onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
3.845703125	n/a	SESS_START	7876	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	n/a	n/a	0	n/a	0
62.84716796875	n/a	TRIAL_START	128711	n/a	LTP552	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
145.89599609375	n/a	COUNTDOWN	298795	n/a	LTP552	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
149.91064453125	n/a	WORD	307017	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	0	MARBLES	251	1	2	0
151.5126953125	n/a	WORD_OFF	310298	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	0	n/a	n/a	0	n/a	0
154.345703125	n/a	WORD	316100	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	1	PLIERS	234	1	2	0
155.94580078125	n/a	WORD_OFF	319377	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	1	n/a	n/a	0	n/a	0
158.845703125	n/a	WORD	325316	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	2	LOBSTER	209	1	1	0
160.4453125	n/a	WORD_OFF	328592	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	2	n/a	n/a	0	n/a	0
163.37939453125	n/a	WORD	334601	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	3	PIG	110	1	1	0
164.9794921875	n/a	WORD_OFF	337878	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	3	n/a	n/a	0	n/a	0
167.76123046875	n/a	WORD	343575	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	4	JELLO	85	1	2	0
169.361328125	n/a	WORD_OFF	346852	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	4	n/a	n/a	0	n/a	0
172.26220703125	n/a	WORD	352793	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	5	CHERRY	142	1	2	0
173.8623046875	n/a	WORD_OFF	356070	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	5	n/a	n/a	0	n/a	0
176.794921875	n/a	WORD	362076	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	6	SHELF	156	1	1	0
178.412109375	n/a	WORD_OFF	365388	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	6	n/a	n/a	0	n/a	0
180.9619140625	n/a	WORD	370610	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	7	FOLDER	223	0	1	0
182.56201171875	n/a	WORD_OFF	373887	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	7	n/a	n/a	0	n/a	0
185.51171875	n/a	WORD	379928	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	8	BLOUSE	70	1	2	0
187.11181640625	n/a	WORD_OFF	383205	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	8	n/a	n/a	0	n/a	0
