onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
45.01708984375	n/a	SESS_START	92195	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	n/a	n/a	n/a	0	n/a	0
97.37255859375	n/a	TRIAL_START	199419	n/a	LTP524	ltpDelayRepFRReadOnly	3	n/a	n/a	n/a	n/a	0	n/a	0
236.603515625	n/a	COUNTDOWN	484564	n/a	LTP524	ltpDelayRepFRReadOnly	3	n/a	n/a	n/a	n/a	0	n/a	0
240.66943359375	n/a	WORD	492891	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	0	DAFFODIL	128	1	2	0
242.28759765625	n/a	WORD_OFF	496205	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	0	n/a	n/a	0	n/a	0
244.953125	n/a	WORD	501664	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	1	JUICE	19	1	2	0
246.55322265625	n/a	WORD_OFF	504941	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	1	n/a	n/a	0	n/a	0
249.43603515625	n/a	WORD	510845	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	2	MOPED	289	1	2	0
251.0361328125	n/a	WORD_OFF	514122	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	2	n/a	n/a	0	n/a	0
253.8701171875	n/a	WORD	519926	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	3	ELEPHANT	303	1	2	0
255.47021484375	n/a	WORD_OFF	523203	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	3	n/a	n/a	0	n/a	0
258.052734375	n/a	WORD	528492	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	4	FOREST	202	1	2	0
259.65283203125	n/a	WORD_OFF	531769	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	4	n/a	n/a	0	n/a	0
262.23681640625	n/a	WORD	537061	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	5	PAPER	220	1	2	0
263.8359375	n/a	WORD_OFF	540336	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	5	n/a	n/a	0	n/a	0
266.63671875	n/a	WORD	546072	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	6	DAFFODIL	128	1	2	1
268.23681640625	n/a	WORD_OFF	549349	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	6	n/a	n/a	0	n/a	0
270.76953125	n/a	WORD	554536	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	7	FOOT	38	1	1	0
272.36962890625	n/a	WORD_OFF	557813	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	7	n/a	n/a	0	n/a	0
274.88525390625	n/a	WORD	562965	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	8	EVERGREEN	258	1	1	0
276.4853515625	n/a	WORD_OFF	566242	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	8	n/a	n/a	0	n/a	0
279.00244140625	n/a	WORD	571397	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	9	JUICE	19	1	2	1
280.6015625	n/a	WORD_OFF	574672	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	9	n/a	n/a	0	n/a	0
283.58544921875	n/a	WORD	580783	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	10	SPIDER	168	1	1	0
285.18603515625	n/a	WORD_OFF	584061	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	10	n/a	n/a	0	n/a	0
288.001953125	n/a	WORD	589828	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	11	JELLO	85	1	1	0
289.60205078125	n/a	WORD_OFF	593105	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	11	n/a	n/a	0	n/a	0
292.119140625	n/a	WORD	598260	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	12	MOPED	289	1	2	1
293.71875	n/a	WORD_OFF	601536	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	12	n/a	n/a	0	n/a	0
296.5517578125	n/a	WORD	607338	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	13	BULL	120	1	1	0
298.15185546875	n/a	WORD_OFF	610615	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	13	n/a	n/a	0	n/a	0
300.8515625	n/a	WORD	616144	n/a	LTP524	ltpDelayRepFRReadOnly	3	0	14	FOREST	202	1	2	1
