mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	n/a	n/a	n/a	0	n/a	0
50505	TRIAL_START	n/a	LTP519	ltpDelayRepFRReadOnly	3	n/a	n/a	n/a	n/a	0	n/a	0
127221	COUNTDOWN	n/a	LTP519	ltpDelayRepFRReadOnly	3	n/a	n/a	n/a	n/a	0	n/a	0
131122	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	0	FLOOR	54	1	2	0
132721	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	0	n/a	n/a	0	n/a	0
135256	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	1	EVERGREEN	258	1	1	0
136855	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	1	n/a	n/a	0	n/a	0
139839	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	2	COTTON	98	0	2	0
141439	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	2	n/a	n/a	0	n/a	0
144072	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	3	SUNFLOWER	131	0	1	0
145671	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	3	n/a	n/a	0	n/a	0
148455	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	4	BEE	161	1	2	0
150055	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	4	n/a	n/a	0	n/a	0
152571	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	5	SPARROW	27	1	2	0
154171	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	5	n/a	n/a	0	n/a	0
157171	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	6	MOPED	289	0	2	0
158771	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	6	n/a	n/a	0	n/a	0
161371	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	7	HILLS	199	0	2	0
162971	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	7	n/a	n/a	0	n/a	0
165971	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	8	FLOOR	54	1	2	1
167571	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	8	n/a	n/a	0	n/a	0
170138	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	9	DOLLHOUSE	246	1	1	0
171738	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	9	n/a	n/a	0	n/a	0
174322	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	10	COTTON	98	0	2	1
175922	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	10	n/a	n/a	0	n/a	0
178421	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	11	HURRICANE	300	1	1	0
180039	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	11	n/a	n/a	0	n/a	0
182988	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	12	PIANO	170	0	1	0
184588	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	12	n/a	n/a	0	n/a	0
187272	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	13	SPARROW	27	1	2	1
188889	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	13	n/a	n/a	0	n/a	0
191806	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	14	MOPED	289	0	2	1
193406	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	14	n/a	n/a	0	n/a	0
196122	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	15	APPLE	134	0	1	0
197723	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	15	n/a	n/a	0	n/a	0
200256	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	16	BEE	161	1	2	1
201856	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	16	n/a	n/a	0	n/a	0
204389	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	17	HILLS	199	0	2	1
205989	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	17	n/a	n/a	0	n/a	0
223690	REC_START	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	n/a	n/a	n/a	0	n/a	0
224835	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	n/a	FLOOR	54	0	2	1
226184	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	n/a	EVERGREEN	258	0	1	1
227320	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	n/a	BEE	161	0	2	1
228523	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	n/a	SPARROW	27	0	2	1
229783	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	n/a	DOLLHOUSE	246	0	1	1
231009	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	n/a	HURRICANE	300	0	1	1
246349	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	n/a	FLOOR	54	0	2	1
254193	REC_END	n/a	LTP519	ltpDelayRepFRReadOnly	3	0	n/a	n/a	n/a	0	n/a	0
285655	TRIAL_START	n/a	LTP519	ltpDelayRepFRReadOnly	3	n/a	n/a	n/a	n/a	0	n/a	0
293223	COUNTDOWN	n/a	LTP519	ltpDelayRepFRReadOnly	3	n/a	n/a	n/a	n/a	0	n/a	0
297289	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	1	0	CAR	278	1	2	0
298890	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	1	0	n/a	n/a	0	n/a	0
301856	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	1	1	MARBLES	251	1	2	0
303456	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	1	1	n/a	n/a	0	n/a	0
306423	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	1	2	PHONE	88	0	2	0
308022	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	1	2	n/a	n/a	0	n/a	0
310639	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	1	3	SANDER	238	0	2	0
312256	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	1	3	n/a	n/a	0	n/a	0
314906	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	1	4	SPANDEX	103	1	2	0
316507	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	3	1	4	n/a	n/a	0	n/a	0
319322	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	3	1	5	COOKIE	79	0	1	0
