mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
146164	TRIAL_START	n/a	LTP531	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
154314	COUNTDOWN	n/a	LTP531	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
158346	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	0	TROMBONE	177	0	1	0
159947	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	0	n/a	n/a	0	n/a	0
162897	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	1	ATTIC	61	1	2	0
164497	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	1	n/a	n/a	0	n/a	0
167064	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	2	MARBLES	251	1	2	0
168664	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	2	n/a	n/a	0	n/a	0
171447	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	3	SCOOTER	288	1	2	0
173048	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	3	n/a	n/a	0	n/a	0
175564	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	4	FOG	298	1	2	0
177164	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	4	n/a	n/a	0	n/a	0
180031	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	5	FUDGE	81	1	2	0
181630	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	5	n/a	n/a	0	n/a	0
184381	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	6	LINEN	106	1	1	0
185980	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	6	n/a	n/a	0	n/a	0
188597	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	7	CARNATION	126	1	1	0
190197	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	7	n/a	n/a	0	n/a	0
192848	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	8	ELM	257	0	1	0
194447	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	8	n/a	n/a	0	n/a	0
197247	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	9	UNDERWEAR	69	1	2	0
198848	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	9	n/a	n/a	0	n/a	0
201697	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	10	MARBLES	251	1	2	1
203297	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	10	n/a	n/a	0	n/a	0
205797	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	11	ATTIC	61	1	2	1
207397	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	11	n/a	n/a	0	n/a	0
210031	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	12	TURKEY	121	0	1	0
211631	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	12	n/a	n/a	0	n/a	0
214565	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	13	SCOOTER	288	1	2	1
216163	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	13	n/a	n/a	0	n/a	0
218948	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	14	FOG	298	1	2	1
220565	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	14	n/a	n/a	0	n/a	0
223380	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	15	FUDGE	81	1	2	1
224981	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	15	n/a	n/a	0	n/a	0
227731	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	16	UNDERWEAR	69	1	2	1
229331	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	16	n/a	n/a	0	n/a	0
232148	WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	17	STOVE	4	1	1	0
233748	WORD_OFF	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	17	n/a	n/a	0	n/a	0
251648	REC_START	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
252550	REC_WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	n/a	SCOOTER	288	0	2	1
253565	REC_WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	n/a	ATTIC	61	0	2	1
254421	REC_WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	n/a	FOG	298	0	2	1
255387	REC_WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	n/a	FUDGE	81	0	2	1
256507	REC_WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	n/a	CARNATION	126	0	1	1
257854	REC_WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	n/a	LINEN	106	0	1	1
258840	REC_WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	n/a	MARBLES	251	0	2	1
259962	REC_WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	n/a	STOVE	4	0	1	1
274140	REC_WORD	n/a	LTP531	ltpDelayRepFRReadOnly	4	0	n/a	UNDERWEAR	69	0	2	1
