mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
26591	TRIAL_START	n/a	LTP502	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
47257	COUNTDOWN	n/a	LTP502	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
51275	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	0	OCEAN	196	1	2	0
52874	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	0	n/a	n/a	0	n/a	0
55424	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	1	DRILL	233	0	2	0
57024	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	1	n/a	n/a	0	n/a	0
59907	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	2	DOLLHOUSE	246	1	1	0
61507	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	2	n/a	n/a	0	n/a	0
64374	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	3	FINCH	35	0	2	0
65974	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	3	n/a	n/a	0	n/a	0
68541	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	4	SPATULA	184	1	1	0
70141	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	4	n/a	n/a	0	n/a	0
73024	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	5	STEREO	89	1	2	0
74624	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	5	n/a	n/a	0	n/a	0
77558	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	6	PASTRY	82	1	2	0
79158	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	6	n/a	n/a	0	n/a	0
81841	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	7	WINE	24	1	2	0
83441	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	7	n/a	n/a	0	n/a	0
86108	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	8	OCEAN	196	1	2	1
87708	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	8	n/a	n/a	0	n/a	0
90608	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	9	FINCH	35	0	2	1
92208	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	9	n/a	n/a	0	n/a	0
94907	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	10	DRILL	233	0	2	1
96508	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	10	n/a	n/a	0	n/a	0
99207	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	11	SHOES	72	1	1	0
100808	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	11	n/a	n/a	0	n/a	0
103741	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	12	STEREO	89	1	2	1
105342	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	12	n/a	n/a	0	n/a	0
108242	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	13	PASTRY	82	1	2	1
109841	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	13	n/a	n/a	0	n/a	0
112641	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	14	PANDA	313	1	1	0
114241	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	14	n/a	n/a	0	n/a	0
117191	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	15	WINE	24	1	2	1
118791	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	15	n/a	n/a	0	n/a	0
121524	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	16	EYE	46	1	1	0
123124	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	16	n/a	n/a	0	n/a	0
125957	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	17	WINDOW	51	1	1	0
127557	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	17	n/a	n/a	0	n/a	0
145291	REC_START	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
146684	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	EYE	46	0	1	1
147732	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	WINDOW	51	0	1	1
149045	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	WINE	24	0	2	1
150484	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	PASTRY	82	0	2	1
151705	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	STEREO	89	0	2	1
154411	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	OCEAN	196	0	2	1
155461	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	PANDA	313	0	1	1
160249	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	SPATULA	184	0	1	1
164783	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	DOLLHOUSE	246	0	1	1
165899	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	SHOES	72	0	1	1
175793	REC_END	n/a	LTP502	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
178708	TRIAL_START	n/a	LTP502	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
187142	COUNTDOWN	n/a	LTP502	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
191208	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	0	LION	304	1	2	0
192808	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	0	n/a	n/a	0	n/a	0
195659	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	1	CARNATION	126	0	1	0
197275	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	1	n/a	n/a	0	n/a	0
199775	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	2	LADLE	190	1	2	0
201375	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	2	n/a	n/a	0	n/a	0
203992	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	3	SCANNER	93	1	1	0
205593	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	3	n/a	n/a	0	n/a	0
208158	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	4	DOLPHIN	207	1	1	0
209759	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	4	n/a	n/a	0	n/a	0
212341	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	5	WATER	16	1	2	0
213942	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	5	n/a	n/a	0	n/a	0
216874	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	6	VAN	280	1	1	0
218474	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	6	n/a	n/a	0	n/a	0
221008	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	7	TOE	47	1	2	0
222608	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	7	n/a	n/a	0	n/a	0
225459	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	8	LEVEL	237	1	2	0
227059	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	8	n/a	n/a	0	n/a	0
229691	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	9	TORNADO	301	0	2	0
231291	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	9	n/a	n/a	0	n/a	0
234208	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	10	ATTIC	61	1	1	0
235809	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	10	n/a	n/a	0	n/a	0
238441	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	11	LION	304	1	2	1
240042	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	11	n/a	n/a	0	n/a	0
242575	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	12	LADLE	190	1	2	1
244192	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	12	n/a	n/a	0	n/a	0
247092	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	13	WATER	16	1	2	1
248692	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	13	n/a	n/a	0	n/a	0
251659	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	14	LEVEL	237	1	2	1
253259	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	14	n/a	n/a	0	n/a	0
256209	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	4	1	15	TOE	47	1	2	1
