mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
78344	TRIAL_START	n/a	LTP519	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
86711	COUNTDOWN	n/a	LTP519	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
90693	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	0	BASKETBALL	247	1	2	0
92293	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	0	n/a	n/a	0	n/a	0
95011	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	1	SPIDER	168	0	2	0
96610	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	1	n/a	n/a	0	n/a	0
99294	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	2	SCANNER	93	0	1	0
100894	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	2	n/a	n/a	0	n/a	0
103461	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	3	DRIZZLE	296	0	2	0
105061	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	3	n/a	n/a	0	n/a	0
107810	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	4	FOUNDATION	57	1	1	0
109410	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	4	n/a	n/a	0	n/a	0
112060	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	5	LOBSTER	209	0	1	0
113661	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	5	n/a	n/a	0	n/a	0
116495	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	6	DUCK	33	0	2	0
118094	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	6	n/a	n/a	0	n/a	0
120861	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	7	CELLO	178	0	1	0
122461	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	7	n/a	n/a	0	n/a	0
125228	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	8	FINGERS	40	1	2	0
126827	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	8	n/a	n/a	0	n/a	0
129411	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	9	LEMONADE	17	0	2	0
131010	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	9	n/a	n/a	0	n/a	0
133595	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	10	BASKETBALL	247	1	2	1
135194	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	10	n/a	n/a	0	n/a	0
137878	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	11	SUNFLOWER	131	1	1	0
139477	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	11	n/a	n/a	0	n/a	0
142044	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	12	LEVEL	237	0	1	0
143645	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	12	n/a	n/a	0	n/a	0
146478	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	13	DRIZZLE	296	0	2	1
148077	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	13	n/a	n/a	0	n/a	0
150777	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	14	SPIDER	168	0	2	1
152377	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	14	n/a	n/a	0	n/a	0
155344	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	15	DUCK	33	0	2	1
156944	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	15	n/a	n/a	0	n/a	0
159795	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	16	FINGERS	40	1	2	1
161395	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	16	n/a	n/a	0	n/a	0
163977	WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	17	LEMONADE	17	0	2	1
165578	WORD_OFF	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	17	n/a	n/a	0	n/a	0
183296	REC_START	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
184135	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	n/a	BASKETBALL	247	0	2	1
185807	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	n/a	FOUNDATION	57	0	1	1
187753	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	n/a	CLEVER	-1	0	n/a	0
191397	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	n/a	SUNFLOWER	131	0	1	1
192397	REC_WORD_VV	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	n/a	<>	-1	0	n/a	0
195987	REC_WORD	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	n/a	FINGERS	40	0	2	1
196987	REC_WORD_VV	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	n/a	<>	-1	0	n/a	0
211958	REC_WORD_VV	n/a	LTP519	ltpDelayRepFRReadOnly	4	0	n/a	<>	-1	0	n/a	0
