mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
2220158	TRIAL_START	n/a	LTP501	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
2229074	COUNTDOWN	n/a	LTP501	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
2233041	WORD	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	0	WHISK	186	1	2	0
2234642	WORD_OFF	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	0	n/a	n/a	0	n/a	0
2237358	WORD	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	1	ARM	41	0	1	0
2238957	WORD_OFF	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	1	n/a	n/a	0	n/a	0
2241508	WORD	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	2	BUTTERFLY	164	1	2	0
2243124	WORD_OFF	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	2	n/a	n/a	0	n/a	0
2246007	WORD	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	3	COOKIE	79	1	1	0
2247607	WORD_OFF	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	3	n/a	n/a	0	n/a	0
2250391	WORD	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	4	WINE	24	1	2	0
2251991	WORD_OFF	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	4	n/a	n/a	0	n/a	0
2254825	WORD	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	5	LINEN	106	1	2	0
2256425	WORD_OFF	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	5	n/a	n/a	0	n/a	0
2259409	WORD	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	6	VIOLIN	173	1	2	0
2261008	WORD_OFF	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	6	n/a	n/a	0	n/a	0
2263809	WORD	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	7	DOLPHIN	207	1	2	0
2265409	WORD_OFF	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	7	n/a	n/a	0	n/a	0
2267925	WORD	n/a	LTP501	ltpDelayRepFRReadOnly	1	0	8	WHISK	186	1	2	1
