mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
20118	TRIAL_START	n/a	LTP515	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
28368	COUNTDOWN	n/a	LTP515	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
32402	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	0	RATCHET	239	1	2	0
34001	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	0	n/a	n/a	0	n/a	0
36935	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	1	FOOTBALL	250	0	2	0
38551	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	1	n/a	n/a	0	n/a	0
41268	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	2	COLANDER	192	1	2	0
42868	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	2	n/a	n/a	0	n/a	0
45651	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	3	CRAB	210	1	2	0
47251	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	3	n/a	n/a	0	n/a	0
50218	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	4	FLEECE	107	1	1	0
51817	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	4	n/a	n/a	0	n/a	0
54535	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	5	LEG	39	0	1	0
56135	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	5	n/a	n/a	0	n/a	0
59068	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	6	PENCIL	219	1	2	0
60667	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	6	n/a	n/a	0	n/a	0
63184	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	7	DRYER	8	1	2	0
64801	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	7	n/a	n/a	0	n/a	0
67717	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	8	RATCHET	239	1	2	1
69318	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	8	n/a	n/a	0	n/a	0
72135	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	9	FOOTBALL	250	0	2	1
73735	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	9	n/a	n/a	0	n/a	0
76701	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	10	CRAB	210	1	2	1
78302	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	10	n/a	n/a	0	n/a	0
81200	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	11	PENCIL	219	1	2	1
82802	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	11	n/a	n/a	0	n/a	0
85385	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	12	HORSE	116	1	1	0
86985	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	12	n/a	n/a	0	n/a	0
89785	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	13	DRYER	8	1	2	1
91385	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	13	n/a	n/a	0	n/a	0
94302	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	14	COUCH	148	1	1	0
95902	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	14	n/a	n/a	0	n/a	0
98584	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	15	TRUCK	279	0	1	0
100185	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	15	n/a	n/a	0	n/a	0
102868	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	16	GRAPE	138	1	1	0
104468	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	16	n/a	n/a	0	n/a	0
107318	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	17	COLANDER	192	1	2	1
108918	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	17	n/a	n/a	0	n/a	0
126735	REC_START	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
127518	REC_WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	COLANDER	192	0	2	1
128526	REC_WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	RATCHET	239	0	2	1
129522	REC_WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	GRAPE	138	0	1	1
130363	REC_WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	FLEECE	107	0	1	1
131636	REC_WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	PENCIL	219	0	2	1
132892	REC_WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	HORSE	116	0	1	1
136517	REC_WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	DRYER	8	0	2	1
145318	REC_WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	COUCH	148	0	1	1
154512	REC_WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	CRAB	210	0	2	1
157237	REC_END	n/a	LTP515	ltpDelayRepFRReadOnly	4	0	n/a	n/a	n/a	0	n/a	0
161018	TRIAL_START	n/a	LTP515	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
170702	COUNTDOWN	n/a	LTP515	ltpDelayRepFRReadOnly	4	n/a	n/a	n/a	n/a	0	n/a	0
174668	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	1	0	TABLET	91	1	2	0
176268	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	1	0	n/a	n/a	0	n/a	0
179068	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	1	1	LIME	145	0	2	0
180668	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	1	1	n/a	n/a	0	n/a	0
183402	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	1	2	BALL	243	0	2	0
185002	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	1	2	n/a	n/a	0	n/a	0
187768	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	1	3	COFFEE	18	0	2	0
189368	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	1	3	n/a	n/a	0	n/a	0
192152	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	1	4	CREEK	203	1	1	0
193752	WORD_OFF	n/a	LTP515	ltpDelayRepFRReadOnly	4	1	4	n/a	n/a	0	n/a	0
196718	WORD	n/a	LTP515	ltpDelayRepFRReadOnly	4	1	5	CALF	113	1	1	0
