mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	n/a	n/a	0	n/a	0
21518	TRIAL_START	n/a	LTP502	ltpDelayRepFRReadOnly	3	n/a	n/a	n/a	n/a	0	n/a	0
29418	COUNTDOWN	n/a	LTP502	ltpDelayRepFRReadOnly	3	n/a	n/a	n/a	n/a	0	n/a	0
33552	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	0	BLOUSE	70	1	2	0
35151	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	0	n/a	n/a	0	n/a	0
37851	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	1	GOAT	118	1	1	0
39452	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	1	n/a	n/a	0	n/a	0
42118	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	2	BUTTERFLY	164	1	2	0
43718	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	2	n/a	n/a	0	n/a	0
46418	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	3	HEADPHONES	94	1	2	0
48018	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	3	n/a	n/a	0	n/a	0
50618	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	4	ERASER	222	1	2	0
52218	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	4	n/a	n/a	0	n/a	0
54968	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	5	OCEAN	196	1	2	0
56568	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	5	n/a	n/a	0	n/a	0
59335	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	6	TUBA	179	1	1	0
60935	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	6	n/a	n/a	0	n/a	0
63851	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	7	SPRUCE	260	0	2	0
65452	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	7	n/a	n/a	0	n/a	0
68402	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	8	BLOUSE	70	1	2	1
70002	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	8	n/a	n/a	0	n/a	0
72668	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	9	BEAR	310	0	1	0
74268	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	9	n/a	n/a	0	n/a	0
76869	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	10	BUTTERFLY	164	1	2	1
78469	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	10	n/a	n/a	0	n/a	0
81219	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	11	PEACH	139	0	1	0
82835	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	11	n/a	n/a	0	n/a	0
85651	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	12	OCEAN	196	1	2	1
87251	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	12	n/a	n/a	0	n/a	0
90002	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	13	HEADPHONES	94	1	2	1
91619	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	13	n/a	n/a	0	n/a	0
94568	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	14	ERASER	222	1	2	1
96168	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	14	n/a	n/a	0	n/a	0
99035	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	15	COFFEE	18	1	1	0
100651	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	15	n/a	n/a	0	n/a	0
103618	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	16	LEG	39	1	1	0
105219	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	16	n/a	n/a	0	n/a	0
108069	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	17	SPRUCE	260	0	2	1
109668	WORD_OFF	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	17	n/a	n/a	0	n/a	0
127552	REC_START	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	n/a	n/a	0	n/a	0
128341	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	BLOUSE	70	0	2	1
129906	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	TUBA	179	0	1	1
131602	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	OCEAN	196	0	2	1
133566	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	GOAT	118	0	1	1
135564	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	BUTTERFLY	164	0	2	1
137486	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	ERASER	222	0	2	1
139337	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	HEADPHONES	94	0	2	1
142482	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	COFFEE	18	0	1	1
144741	REC_WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	LEG	39	0	1	1
158075	REC_END	n/a	LTP502	ltpDelayRepFRReadOnly	3	0	n/a	n/a	n/a	0	n/a	0
160101	TRIAL_START	n/a	LTP502	ltpDelayRepFRReadOnly	3	n/a	n/a	n/a	n/a	0	n/a	0
168602	COUNTDOWN	n/a	LTP502	ltpDelayRepFRReadOnly	3	n/a	n/a	n/a	n/a	0	n/a	0
172518	WORD	n/a	LTP502	ltpDelayRepFRReadOnly	3	1	0	SATIN	102	1	1	0
