mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
43078	TRIAL_START	n/a	LTP511	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
51596	COUNTDOWN	n/a	LTP511	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
55495	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	0	ROACH	165	1	2	0
57095	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	0	n/a	n/a	0	n/a	0
60046	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	1	BLUEBIRD	31	0	2	0
61646	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	1	n/a	n/a	0	n/a	0
64629	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	2	CAULIFLOWER	274	0	1	0
66229	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	2	n/a	n/a	0	n/a	0
69196	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	3	KNIFE	183	0	2	0
70795	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	3	n/a	n/a	0	n/a	0
73429	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	4	RADIO	90	0	2	0
75029	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	4	n/a	n/a	0	n/a	0
77779	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	5	STAPLER	225	0	2	0
79379	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	5	n/a	n/a	0	n/a	0
82213	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	6	OAK	255	0	2	0
83813	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	6	n/a	n/a	0	n/a	0
86479	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	7	ROACH	165	1	2	1
88079	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	7	n/a	n/a	0	n/a	0
90879	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	8	BLUEBIRD	31	0	2	1
92479	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	8	n/a	n/a	0	n/a	0
95279	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	9	RADIO	90	0	2	1
96879	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	9	n/a	n/a	0	n/a	0
99413	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	10	KNIFE	183	0	2	1
101012	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	10	n/a	n/a	0	n/a	0
103646	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	11	TOE	47	0	1	0
105246	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	11	n/a	n/a	0	n/a	0
107763	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	12	SQUID	216	0	1	0
109363	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	12	n/a	n/a	0	n/a	0
112295	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	13	LAMB	119	0	1	0
113896	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	13	n/a	n/a	0	n/a	0
116679	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	14	STAPLER	225	0	2	1
118296	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	14	n/a	n/a	0	n/a	0
121128	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	15	VIOLIN	173	0	1	0
122728	WORD_OFF	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	15	n/a	n/a	0	n/a	0
125562	WORD	n/a	LTP511	ltpDelayRepFRReadOnly	1	0	16	OAK	255	0	2	1
