mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	n/a	n/a	n/a	0	n/a	0
57177	TRIAL_START	n/a	LTP508	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
165278	COUNTDOWN	n/a	LTP508	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
169394	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	0	HORSE	116	1	2	0
171011	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	0	n/a	n/a	0	n/a	0
173912	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	1	FLY	159	1	2	0
175511	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	1	n/a	n/a	0	n/a	0
178278	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	2	MARIGOLD	133	1	2	0
179877	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	2	n/a	n/a	0	n/a	0
182545	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	3	SOFA	150	1	2	0
184145	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	3	n/a	n/a	0	n/a	0
186795	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	4	CORN	273	1	1	0
188410	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	4	n/a	n/a	0	n/a	0
191345	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	5	CROW	30	1	2	0
192945	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	5	n/a	n/a	0	n/a	0
195895	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	6	VACUUM	12	1	2	0
197494	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	6	n/a	n/a	0	n/a	0
200245	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	7	HORSE	116	1	2	1
201845	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	7	n/a	n/a	0	n/a	0
204711	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	8	ELBOW	48	1	1	0
206311	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	8	n/a	n/a	0	n/a	0
209028	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	9	EVERGREEN	258	1	1	0
210628	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	9	n/a	n/a	0	n/a	0
213429	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	10	PEELER	189	1	1	0
215027	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	10	n/a	n/a	0	n/a	0
217561	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	11	MARKER	227	1	1	0
219161	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	11	n/a	n/a	0	n/a	0
222129	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	12	FLY	159	1	2	1
223728	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	12	n/a	n/a	0	n/a	0
226311	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	13	MARIGOLD	133	1	2	1
227912	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	13	n/a	n/a	0	n/a	0
230461	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	14	SOFA	150	1	2	1
232061	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	14	n/a	n/a	0	n/a	0
234844	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	15	BASKETBALL	247	1	1	0
236445	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	15	n/a	n/a	0	n/a	0
239362	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	16	VACUUM	12	1	2	1
240962	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	16	n/a	n/a	0	n/a	0
243779	WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	17	CROW	30	1	2	1
245377	WORD_OFF	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	17	n/a	n/a	0	n/a	0
263146	REC_START	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	n/a	n/a	n/a	0	n/a	0
264444	REC_WORD	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	n/a	CROW	30	0	2	1
