mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	n/a	n/a	0	n/a	0
59003	TRIAL_START	n/a	LTP552	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
142054	COUNTDOWN	n/a	LTP552	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
146069	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	0	MARBLES	251	1	2	0
147671	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	0	n/a	n/a	0	n/a	0
150504	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	1	PLIERS	234	1	2	0
152104	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	1	n/a	n/a	0	n/a	0
155004	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	2	LOBSTER	209	1	1	0
156604	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	2	n/a	n/a	0	n/a	0
159538	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	3	PIG	110	1	1	0
161138	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	3	n/a	n/a	0	n/a	0
163920	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	4	JELLO	85	1	2	0
165520	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	4	n/a	n/a	0	n/a	0
168421	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	5	CHERRY	142	1	2	0
170021	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	5	n/a	n/a	0	n/a	0
172954	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	6	SHELF	156	1	1	0
174571	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	6	n/a	n/a	0	n/a	0
177121	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	7	FOLDER	223	0	1	0
178721	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	7	n/a	n/a	0	n/a	0
181671	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	8	BLOUSE	70	1	2	0
183271	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	8	n/a	n/a	0	n/a	0
186037	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	9	WATER	16	1	1	0
187638	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	9	n/a	n/a	0	n/a	0
190604	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	10	LEATHER	105	1	2	0
192204	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	10	n/a	n/a	0	n/a	0
195004	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	11	MARBLES	251	1	2	1
196604	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	11	n/a	n/a	0	n/a	0
199538	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	12	PLIERS	234	1	2	1
201138	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	12	n/a	n/a	0	n/a	0
203771	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	13	JELLO	85	1	2	1
205371	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	13	n/a	n/a	0	n/a	0
208321	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	14	CAR	278	1	1	0
209921	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	14	n/a	n/a	0	n/a	0
212538	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	15	BLOUSE	70	1	2	1
214138	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	15	n/a	n/a	0	n/a	0
216888	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	16	CHERRY	142	1	2	1
218488	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	16	n/a	n/a	0	n/a	0
221354	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	17	LEATHER	105	1	2	1
222953	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	17	n/a	n/a	0	n/a	0
240554	REC_START	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	n/a	n/a	0	n/a	0
241377	REC_WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	CAR	278	0	1	1
242241	REC_WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	LEATHER	105	0	2	1
243465	REC_WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	WATER	16	0	1	1
244773	REC_WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	SHELF	156	0	1	1
245652	REC_WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	BLOUSE	70	0	2	1
247556	REC_WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	PIG	110	0	1	1
248475	REC_WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	JELLO	85	0	2	1
249654	REC_WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	CHERRY	142	0	2	1
252167	REC_WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	MARBLES	251	0	2	1
253790	REC_WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	PLIERS	234	0	2	1
254921	REC_WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	LOBSTER	209	0	1	1
271073	REC_END	n/a	LTP552	ltpDelayRepFRReadOnly	5	0	n/a	n/a	n/a	0	n/a	0
301153	TRIAL_START	n/a	LTP552	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
310420	COUNTDOWN	n/a	LTP552	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
314520	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	0	PASTRY	82	1	1	0
316121	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	0	n/a	n/a	0	n/a	0
319037	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	1	BARBIE	245	1	2	0
320638	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	1	n/a	n/a	0	n/a	0
323271	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	2	DRIZZLE	296	1	1	0
324888	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	2	n/a	n/a	0	n/a	0
327787	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	3	TOASTER	9	1	1	0
329388	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	3	n/a	n/a	0	n/a	0
332388	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	4	LILY	125	1	2	0
333988	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	4	n/a	n/a	0	n/a	0
336621	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	5	FISH	206	1	2	0
338221	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	5	n/a	n/a	0	n/a	0
340755	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	6	WILLOW	261	1	2	0
342354	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	6	n/a	n/a	0	n/a	0
345055	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	7	CABBAGE	277	1	2	0
346655	WORD_OFF	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	7	n/a	n/a	0	n/a	0
349488	WORD	n/a	LTP552	ltpDelayRepFRReadOnly	5	1	8	CABINET	157	1	1	0
