mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
252527	TRIAL_START	n/a	LTP520	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
420279	COUNTDOWN	n/a	LTP520	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
424278	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	0	COAT	71	1	2	0
425879	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	0	n/a	n/a	0	n/a	0
428395	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	1	PIANO	170	1	1	0
429995	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	1	n/a	n/a	0	n/a	0
432762	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	2	LILY	125	1	2	0
434362	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	2	n/a	n/a	0	n/a	0
437361	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	3	JELLO	85	1	2	0
438962	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	3	n/a	n/a	0	n/a	0
441679	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	4	PIG	110	1	1	0
443278	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	4	n/a	n/a	0	n/a	0
445961	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	5	LADYBUG	163	1	2	0
447561	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	5	n/a	n/a	0	n/a	0
450112	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	6	WILLOW	261	1	1	0
451713	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	6	n/a	n/a	0	n/a	0
454463	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	7	TURTLE	215	1	1	0
456061	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	7	n/a	n/a	0	n/a	0
459045	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	8	CAULIFLOWER	274	1	2	0
460646	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	8	n/a	n/a	0	n/a	0
463580	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	9	BANANA	136	1	1	0
465179	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	9	n/a	n/a	0	n/a	0
467962	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	10	BLOCKS	244	1	2	0
469561	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	10	n/a	n/a	0	n/a	0
472428	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	11	LILY	125	1	2	1
474029	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	11	n/a	n/a	0	n/a	0
476595	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	12	COAT	71	1	2	1
478196	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	12	n/a	n/a	0	n/a	0
481029	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	13	JELLO	85	1	2	1
482629	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	13	n/a	n/a	0	n/a	0
485479	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	14	CAULIFLOWER	274	1	2	1
487079	WORD_OFF	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	14	n/a	n/a	0	n/a	0
489596	WORD	n/a	LTP520	ltpDelayRepFRReadOnly	0	0	15	LADYBUG	163	1	2	1
