onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
6.9287109375	n/a	SESS_START	14190	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
101.8701171875	n/a	TRIAL_START	208630	n/a	LTP522	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
287.6669921875	n/a	COUNTDOWN	589142	n/a	LTP522	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
291.5830078125	n/a	WORD	597162	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	0	HAMMER	231	1	2	0
293.1826171875	n/a	WORD_OFF	600438	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	0	n/a	n/a	0	n/a	0
296.1337890625	n/a	WORD	606482	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	1	CABINET	157	1	2	0
297.73388671875	n/a	WORD_OFF	609759	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	1	n/a	n/a	0	n/a	0
300.49951171875	n/a	WORD	615423	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	2	ONION	276	1	2	0
302.099609375	n/a	WORD_OFF	618700	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	2	n/a	n/a	0	n/a	0
304.7666015625	n/a	WORD	624162	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	3	PIANO	170	1	1	0
306.36669921875	n/a	WORD_OFF	627439	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	3	n/a	n/a	0	n/a	0
309.033203125	n/a	WORD	632900	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	4	COFFEE	18	0	2	0
310.63330078125	n/a	WORD_OFF	636177	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	4	n/a	n/a	0	n/a	0
313.33349609375	n/a	WORD	641707	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	5	SHRIMP	208	1	2	0
314.93310546875	n/a	WORD_OFF	644983	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	5	n/a	n/a	0	n/a	0
317.6162109375	n/a	WORD	650478	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	6	SPATULA	184	1	1	0
319.21630859375	n/a	WORD_OFF	653755	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	6	n/a	n/a	0	n/a	0
321.94921875	n/a	WORD	659352	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	7	FOREST	202	0	1	0
323.548828125	n/a	WORD_OFF	662628	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	7	n/a	n/a	0	n/a	0
326.39892578125	n/a	WORD	668465	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	8	STEREO	89	0	2	0
327.9990234375	n/a	WORD_OFF	671742	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	8	n/a	n/a	0	n/a	0
330.765625	n/a	WORD	677408	n/a	LTP522	ltpDelayRepFRReadOnly	1	0	9	HAMMER	231	1	2	1
