onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
17.3935546875	n/a	SESS_START	35622	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	n/a	n/a	n/a	0	n/a	0
79.26513671875	n/a	TRIAL_START	162335	n/a	LTP524	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
201.7626953125	n/a	COUNTDOWN	413210	n/a	LTP524	ltpDelayRepFRReadOnly	1	n/a	n/a	n/a	n/a	0	n/a	0
205.77880859375	n/a	WORD	421435	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	0	PUDDING	80	0	1	0
207.37841796875	n/a	WORD_OFF	424711	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	0	n/a	n/a	0	n/a	0
210.24560546875	n/a	WORD	430583	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	1	LAMB	119	0	2	0
211.84521484375	n/a	WORD_OFF	433859	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	1	n/a	n/a	0	n/a	0
214.57861328125	n/a	WORD	439457	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	2	SNOW	295	1	2	0
216.17822265625	n/a	WORD_OFF	442733	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	2	n/a	n/a	0	n/a	0
218.84423828125	n/a	WORD	448193	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	3	BLENDER	10	1	2	0
220.4443359375	n/a	WORD_OFF	451470	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	3	n/a	n/a	0	n/a	0
223.01220703125	n/a	WORD	456729	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	4	DOLL	242	1	2	0
224.6123046875	n/a	WORD_OFF	460006	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	4	n/a	n/a	0	n/a	0
227.17822265625	n/a	WORD	465261	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	5	COUCH	148	1	1	0
228.77783203125	n/a	WORD_OFF	468537	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	5	n/a	n/a	0	n/a	0
231.56201171875	n/a	WORD	474239	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	6	HAND	42	1	2	0
233.162109375	n/a	WORD_OFF	477516	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	6	n/a	n/a	0	n/a	0
235.9619140625	n/a	WORD	483250	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	7	TIGER	306	1	1	0
237.5615234375	n/a	WORD_OFF	486526	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	7	n/a	n/a	0	n/a	0
240.41162109375	n/a	WORD	492363	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	8	SHRIMP	208	1	2	0
242.01171875	n/a	WORD_OFF	495640	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	8	n/a	n/a	0	n/a	0
244.5615234375	n/a	WORD	500862	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	9	SNOW	295	1	2	1
246.1787109375	n/a	WORD_OFF	504174	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	9	n/a	n/a	0	n/a	0
248.74560546875	n/a	WORD	509431	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	10	SPINACH	269	1	1	0
250.34521484375	n/a	WORD_OFF	512707	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	10	n/a	n/a	0	n/a	0
253.21142578125	n/a	WORD	518577	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	11	LAMB	119	0	2	1
254.81103515625	n/a	WORD_OFF	521853	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	11	n/a	n/a	0	n/a	0
257.76220703125	n/a	WORD	527897	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	12	DOLL	242	1	2	1
259.361328125	n/a	WORD_OFF	531172	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	12	n/a	n/a	0	n/a	0
261.8779296875	n/a	WORD	536326	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	13	BLENDER	10	1	2	1
263.47802734375	n/a	WORD_OFF	539603	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	13	n/a	n/a	0	n/a	0
266.2451171875	n/a	WORD	545270	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	14	ROOF	50	1	1	0
267.84375	n/a	WORD_OFF	548544	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	14	n/a	n/a	0	n/a	0
270.34375	n/a	WORD	553664	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	15	SHORTS	65	1	1	0
271.94384765625	n/a	WORD_OFF	556941	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	15	n/a	n/a	0	n/a	0
274.82763671875	n/a	WORD	562847	n/a	LTP524	ltpDelayRepFRReadOnly	1	0	16	HAND	42	1	2	1
