mstime	trial_type	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
0	SESS_START	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
251996	TRIAL_START	n/a	LTP521	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
359862	COUNTDOWN	n/a	LTP521	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
363779	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	0	BOOKCASE	155	1	1	0
365380	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	0	n/a	n/a	0	n/a	0
368113	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	1	PEELER	189	1	2	0
369713	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	1	n/a	n/a	0	n/a	0
372380	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	2	TOE	47	1	1	0
373979	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	2	n/a	n/a	0	n/a	0
376947	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	3	PLANKTON	214	1	2	0
378546	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	3	n/a	n/a	0	n/a	0
381329	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	4	FOOTBALL	250	0	2	0
382929	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	4	n/a	n/a	0	n/a	0
385796	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	5	GUITAR	171	0	1	0
387396	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	5	n/a	n/a	0	n/a	0
389929	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	6	LAMB	119	0	1	0
391530	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	6	n/a	n/a	0	n/a	0
394313	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	7	RULER	226	1	1	0
395914	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	7	n/a	n/a	0	n/a	0
398862	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	8	SILK	99	1	2	0
400462	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	8	n/a	n/a	0	n/a	0
403362	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	9	PHONE	88	1	2	0
404963	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	9	n/a	n/a	0	n/a	0
407963	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	10	PEACH	139	1	2	0
409563	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	10	n/a	n/a	0	n/a	0
412346	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	11	ORANGUTAN	311	1	1	0
413946	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	11	n/a	n/a	0	n/a	0
416563	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	12	PEELER	189	1	2	1
418162	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	12	n/a	n/a	0	n/a	0
420779	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	13	FOOTBALL	250	0	2	1
422380	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	13	n/a	n/a	0	n/a	0
425230	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	14	SILK	99	1	2	1
426830	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	14	n/a	n/a	0	n/a	0
429830	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	15	PLANKTON	214	1	2	1
431429	WORD_OFF	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	15	n/a	n/a	0	n/a	0
434314	WORD	n/a	LTP521	ltpDelayRepFRReadOnly	0	0	16	PHONE	88	1	2	1
